,ds,y
1910,2006-08-13,0.0
1911,2006-08-20,0.0
1912,2006-08-27,0.0
1913,2006-09-03,0.0
1914,2006-09-10,0.0
1915,2006-09-17,0.0
1916,2006-09-24,0.0
1917,2006-10-01,0.0
1918,2006-10-08,0.0
1919,2006-10-15,0.0
1920,2006-10-22,0.0
1921,2006-10-29,0.0
1922,2006-11-05,0.0
1923,2006-11-12,0.0
1924,2006-11-19,0.0
1925,2006-11-26,0.0
1926,2006-12-03,0.0
1927,2006-12-10,0.0
1928,2006-12-17,0.0
1929,2006-12-24,0.0
1930,2006-12-31,0.0
1931,2007-01-07,0.0
1932,2007-01-14,0.0
1933,2007-01-21,0.0
1934,2007-01-28,0.0
1935,2007-02-04,0.0
1936,2007-02-11,0.0
1937,2007-02-18,0.0
1938,2007-02-25,0.0
1939,2007-03-04,0.0
1940,2007-03-11,0.0
1941,2007-03-18,0.0
1942,2007-03-25,0.0
1943,2007-04-01,0.0
1944,2007-04-08,0.0
1945,2007-04-15,0.0
1946,2007-04-22,0.0
1947,2007-04-29,0.0
1948,2007-05-06,0.0
1949,2007-05-13,0.0
1950,2007-05-20,0.0
1951,2007-05-27,0.0
1952,2007-06-03,0.0
1953,2007-06-10,0.0
1954,2007-06-17,0.0
1955,2007-06-24,0.0
1956,2007-07-01,0.0
1957,2007-07-08,0.0
1958,2007-07-15,0.0
1959,2007-07-22,0.0
1960,2007-07-29,0.0
1961,2007-08-05,0.0
1962,2007-08-12,0.0
1963,2007-08-19,0.0
1964,2007-08-26,0.0
1965,2007-09-02,0.0
1966,2007-09-09,0.0
1967,2007-09-16,0.0
1968,2007-09-23,0.0
1969,2007-09-30,0.0
1970,2007-10-07,0.0
1971,2007-10-14,0.0
1972,2007-10-21,0.0
1973,2007-10-28,0.0
1974,2007-11-04,0.0
1975,2007-11-11,0.0
1976,2007-11-18,0.0
1977,2007-11-25,0.0
1978,2007-12-02,0.0
1979,2007-12-09,0.0
1980,2007-12-16,0.0
1981,2007-12-23,0.0
1982,2007-12-30,0.0
1983,2008-01-06,0.0
1984,2008-01-13,0.0
1985,2008-01-20,0.0
1986,2008-01-27,0.0
1987,2008-02-03,0.0
1988,2008-02-10,0.0
1989,2008-02-17,0.0
1990,2008-02-24,0.0
1991,2008-03-02,0.0
1992,2008-03-09,0.0
1993,2008-03-16,0.0
1994,2008-03-23,0.0
1995,2008-03-30,0.0
1996,2008-04-06,0.0
1997,2008-04-13,0.0
1998,2008-04-20,0.0
1999,2008-04-27,0.0
2000,2008-05-04,0.0
2001,2008-05-11,0.0
2002,2008-05-18,0.0
2003,2008-05-25,0.0
2004,2008-06-01,0.0
2005,2008-06-08,0.0
2006,2008-06-15,0.0
2007,2008-06-22,0.0
2008,2008-06-29,0.0
2009,2008-07-06,0.0
2010,2008-07-13,0.0
2011,2008-07-20,0.0
2012,2008-07-27,0.0
2013,2008-08-03,0.0
2014,2008-08-10,0.0
2015,2008-08-17,0.0
2016,2008-08-24,0.0
2017,2008-08-31,0.0
2018,2008-09-07,0.0
2019,2008-09-14,0.0
2020,2008-09-21,0.0
2021,2008-09-28,0.0
2022,2008-10-05,0.0
2023,2008-10-12,0.0
2024,2008-10-19,0.0
2025,2008-10-26,0.0
2026,2008-11-02,0.0
2027,2008-11-09,0.0
2028,2008-11-16,0.0
2029,2008-11-23,0.0
2030,2008-11-30,0.0
2031,2008-12-07,0.0
2032,2008-12-14,0.0
2033,2008-12-21,0.0
2034,2008-12-28,0.0
2035,2009-01-04,0.0
2036,2009-01-11,0.0
2037,2009-01-18,0.0
2038,2009-01-25,0.0
2039,2009-02-01,0.0
2040,2009-02-08,0.0
2041,2009-02-15,0.0
2042,2009-02-22,0.0
2043,2009-03-01,0.0
2044,2009-03-08,0.0
2045,2009-03-15,0.0
2046,2009-03-22,0.0
2047,2009-03-29,0.0
2048,2009-04-05,0.0
2049,2009-04-12,0.0
2050,2009-04-19,0.0
2051,2009-04-26,0.0
2052,2009-05-03,0.0
2053,2009-05-10,0.0
2054,2009-05-17,0.0
2055,2009-05-24,0.0
2056,2009-05-31,0.0
2057,2009-06-07,0.0
2058,2009-06-14,0.0
2059,2009-06-21,0.0
2060,2009-06-28,0.0
2061,2009-07-05,0.0
2062,2009-07-12,0.0
2063,2009-07-19,0.0
2064,2009-07-26,0.0
2065,2009-08-02,0.0
2066,2009-08-09,0.0
2067,2009-08-16,0.0
2068,2009-08-23,0.0
2069,2009-08-30,0.0
2070,2009-09-06,0.0
2071,2009-09-13,0.0
2072,2009-09-20,0.0
2073,2009-09-27,0.0
2074,2009-10-04,0.0
2075,2009-10-11,0.0
2076,2009-10-18,0.0
2077,2009-10-25,0.0
2078,2009-11-01,0.0
2079,2009-11-08,0.0
2080,2009-11-15,0.0
2081,2009-11-22,0.0
2082,2009-11-29,0.0
2083,2009-12-06,0.0
2084,2009-12-13,0.0
2085,2009-12-20,0.0
2086,2009-12-27,0.0
2087,2010-01-03,0.0
2088,2010-01-10,0.0
2089,2010-01-17,0.0
2090,2010-01-24,0.0
2091,2010-01-31,0.0
2092,2010-02-07,0.0
2093,2010-02-14,0.0
2094,2010-02-21,0.0
2095,2010-02-28,0.0
2096,2010-03-07,0.0
2097,2010-03-14,0.0
2098,2010-03-21,0.0
2099,2010-03-28,0.0
2100,2010-04-04,0.0
2101,2010-04-11,0.0
2102,2010-04-18,0.0
2103,2010-04-25,0.0
2104,2010-05-02,0.0
2105,2010-05-09,0.0
2106,2010-05-16,0.0
2107,2010-05-23,0.0
2108,2010-05-30,0.0
2109,2010-06-06,0.0
2110,2010-06-13,0.0
2111,2010-06-20,0.0
2112,2010-06-27,0.0
2113,2010-07-04,0.0
2114,2010-07-11,0.0
2115,2010-07-18,0.0
2116,2010-07-25,0.0
2117,2010-08-01,0.0
2118,2010-08-08,0.0
2119,2010-08-15,0.0
2120,2010-08-22,0.0
2121,2010-08-29,0.0
2122,2010-09-05,0.0
2123,2010-09-12,0.0
2124,2010-09-19,0.0
2125,2010-09-26,0.0
2126,2010-10-03,0.0
2127,2010-10-10,0.0
2128,2010-10-17,0.0
2129,2010-10-24,0.0
2130,2010-10-31,0.0
2131,2010-11-07,0.0
2132,2010-11-14,0.0
2133,2010-11-21,0.0
2134,2010-11-28,0.0
2135,2010-12-05,0.0
2136,2010-12-12,0.0
2137,2010-12-19,0.0
2138,2010-12-26,0.0
2139,2011-01-02,0.0
2140,2011-01-09,0.0
2141,2011-01-16,0.0
2142,2011-01-23,0.0
2143,2011-01-30,0.0
2144,2011-02-06,0.0
2145,2011-02-13,0.0
2146,2011-02-20,0.0
2147,2011-02-27,0.0
2148,2011-03-06,0.0
2149,2011-03-13,0.0
2150,2011-03-20,0.0
2151,2011-03-27,0.0
2152,2011-04-03,0.0
2153,2011-04-10,0.0
2154,2011-04-17,0.0
2155,2011-04-24,0.0
2156,2011-05-01,0.0
2157,2011-05-08,0.0
2158,2011-05-15,0.0
2159,2011-05-22,0.0
2160,2011-05-29,0.0
2161,2011-06-05,0.0
2162,2011-06-12,0.0
2163,2011-06-19,0.0
2164,2011-06-26,0.0
2165,2011-07-03,0.0
2166,2011-07-10,0.0
2167,2011-07-17,0.0
2168,2011-07-24,0.0
2169,2011-07-31,0.0
2170,2011-08-07,0.0
2171,2011-08-14,0.0
2172,2011-08-21,0.0
2173,2011-08-28,0.0
2174,2011-09-04,0.0
2175,2011-09-11,0.0
2176,2011-09-18,0.0
2177,2011-09-25,0.0
2178,2011-10-02,0.0
2179,2011-10-09,0.0
2180,2011-10-16,0.0
2181,2011-10-23,0.0
2182,2011-10-30,0.0
2183,2011-11-06,0.0
2184,2011-11-13,0.0
2185,2011-11-20,0.0
2186,2011-11-27,0.0
2187,2011-12-04,0.0
2188,2011-12-11,0.0
2189,2011-12-18,0.0
2190,2011-12-25,0.0
2191,2012-01-01,0.0
2192,2012-01-08,0.0
2193,2012-01-15,0.0
2194,2012-01-22,0.0
2195,2012-01-29,0.0
2196,2012-02-05,0.0
2197,2012-02-12,0.0
2198,2012-02-19,0.0
2199,2012-02-26,0.0
2200,2012-03-04,0.0
2201,2012-03-11,0.0
2202,2012-03-18,0.0
2203,2012-03-25,0.0
2204,2012-04-01,0.0
2205,2012-04-08,0.0
2206,2012-04-15,0.0
2207,2012-04-22,0.0
2208,2012-04-29,0.0
2209,2012-05-06,0.0
2210,2012-05-13,0.0
2211,2012-05-20,0.0
2212,2012-05-27,0.0
2213,2012-06-03,0.0
2214,2012-06-10,0.0
2215,2012-06-17,0.0
2216,2012-06-24,0.0
2217,2012-07-01,0.0
2218,2012-07-08,0.0
2219,2012-07-15,0.0
2220,2012-07-22,0.0
2221,2012-07-29,0.0
2222,2012-08-05,0.0
2223,2012-08-12,0.0
2224,2012-08-19,0.0
2225,2012-08-26,0.0
2226,2012-09-02,0.0
2227,2012-09-09,0.0
2228,2012-09-16,0.0
2229,2012-09-23,0.0
2230,2012-09-30,0.0
2231,2012-10-07,0.0
2232,2012-10-14,0.0
2233,2012-10-21,0.0
2234,2012-10-28,0.0
2235,2012-11-04,0.0
2236,2012-11-11,0.0
2237,2012-11-18,0.0
2238,2012-11-25,0.0
2239,2012-12-02,0.0
2240,2012-12-09,0.0
2241,2012-12-16,0.0
2242,2012-12-23,0.0
2243,2012-12-30,0.0
2244,2013-01-06,0.0
2245,2013-01-13,0.0
2246,2013-01-20,0.0
2247,2013-01-27,0.0
2248,2013-02-03,0.0
2249,2013-02-10,0.0
2250,2013-02-17,0.0
2251,2013-02-24,0.0
2252,2013-03-03,0.0
2253,2013-03-10,0.0
2254,2013-03-17,0.0
2255,2013-03-24,0.0
2256,2013-03-31,0.0
2257,2013-04-07,0.0
2258,2013-04-14,0.0
2259,2013-04-21,0.0
2260,2013-04-28,0.0
2261,2013-05-05,0.0
2262,2013-05-12,0.0
2263,2013-05-19,0.0
2264,2013-05-26,0.0
2265,2013-06-02,0.0
2266,2013-06-09,0.0
2267,2013-06-16,0.0
2268,2013-06-23,0.0
2269,2013-06-30,0.0
2270,2013-07-07,0.0
2271,2013-07-14,0.0
2272,2013-07-21,0.0
2273,2013-07-28,0.0
2274,2013-08-04,0.0
2275,2013-08-11,0.0
2276,2013-08-18,0.0
2277,2013-08-25,0.0
2278,2013-09-01,0.0
2279,2013-09-08,0.0
2280,2013-09-15,0.0
2281,2013-09-22,0.0
2282,2013-09-29,0.0
2283,2013-10-06,0.0
2284,2013-10-13,0.0
2285,2013-10-20,0.0
2286,2013-10-27,0.0
2287,2013-11-03,0.0
2288,2013-11-10,0.0
2289,2013-11-17,0.0
2290,2013-11-24,0.0
2291,2013-12-01,0.0
2292,2013-12-08,0.0
2293,2013-12-15,0.0
2294,2013-12-22,0.0
2295,2013-12-29,0.0
2296,2014-01-05,0.0
2297,2014-01-12,0.0
2298,2014-01-19,0.0
2299,2014-01-26,0.0
2300,2014-02-02,0.0
2301,2014-02-09,0.0
2302,2014-02-16,0.0
2303,2014-02-23,0.0
2304,2014-03-02,0.0
2305,2014-03-09,0.0
2306,2014-03-16,0.0
2307,2014-03-23,0.0
2308,2014-03-30,0.0
2309,2014-04-06,0.0
2310,2014-04-13,0.0
2311,2014-04-20,0.0
2312,2014-04-27,0.0
2313,2014-05-04,0.0
2314,2014-05-11,0.0
2315,2014-05-18,0.0
2316,2014-05-25,0.0
2317,2014-06-01,0.0
2318,2014-06-08,0.0
2319,2014-06-15,0.0
2320,2014-06-22,0.0
2321,2014-06-29,0.0
2322,2014-07-06,0.0
2323,2014-07-13,0.0
2324,2014-07-20,0.0
2325,2014-07-27,0.0
2326,2014-08-03,0.0
2327,2014-08-10,0.0
2328,2014-08-17,0.0
2329,2014-08-24,0.0
2330,2014-08-31,0.0
2331,2014-09-07,0.0
2332,2014-09-14,0.0
2333,2014-09-21,0.0
2334,2014-09-28,0.0
2335,2014-10-05,0.0
2336,2014-10-12,0.0
2337,2014-10-19,0.0
2338,2014-10-26,0.0
2339,2014-11-02,0.0
2340,2014-11-09,0.0
2341,2014-11-16,0.0
2342,2014-11-23,0.0
2343,2014-11-30,0.0
2344,2014-12-07,0.0
2345,2014-12-14,0.0
2346,2014-12-21,0.0
2347,2014-12-28,0.0
2348,2015-01-04,0.0
2349,2015-01-11,0.0
2350,2015-01-18,0.0
2351,2015-01-25,0.0
2352,2015-02-01,0.0
2353,2015-02-08,0.0
2354,2015-02-15,0.0
2355,2015-02-22,0.0
2356,2015-03-01,0.0
2357,2015-03-08,0.0
2358,2015-03-15,0.0
2359,2015-03-22,0.0
2360,2015-03-29,0.0
2361,2015-04-05,0.0
2362,2015-04-12,0.0
2363,2015-04-19,0.0
2364,2015-04-26,0.0
2365,2015-05-03,0.0
2366,2015-05-10,0.0
2367,2015-05-17,0.0
2368,2015-05-24,0.0
2369,2015-05-31,0.0
2370,2015-06-07,0.0
2371,2015-06-14,0.0
2372,2015-06-21,0.0
2373,2015-06-28,0.0
2374,2015-07-05,0.0
2375,2015-07-12,0.0
2376,2015-07-19,0.0
2377,2015-07-26,0.0
2378,2015-08-02,0.0
2379,2015-08-09,0.0
2380,2015-08-16,0.0
2381,2015-08-23,0.0
2382,2015-08-30,0.0
2383,2015-09-06,0.0
2384,2015-09-13,0.0
2385,2015-09-20,0.0
2386,2015-09-27,0.0
2387,2015-10-04,0.0
2388,2015-10-11,0.0
2389,2015-10-18,0.0
2390,2015-10-25,0.0
2391,2015-11-01,0.0
2392,2015-11-08,0.0
2393,2015-11-15,0.0
2394,2015-11-22,0.0
2395,2015-11-29,0.0
2396,2015-12-06,0.0
2397,2015-12-13,0.0
2398,2015-12-20,0.0
2399,2015-12-27,0.0
2400,2016-01-03,0.0
2401,2016-01-10,0.0
2402,2016-01-17,0.0
2403,2016-01-24,0.0
2404,2016-01-31,0.0
2405,2016-02-07,0.0
2406,2016-02-14,0.0
2407,2016-02-21,0.0
2408,2016-02-28,0.0
2409,2016-03-06,0.0
2410,2016-03-13,0.0
2411,2016-03-20,0.0
2412,2016-03-27,0.0
2413,2016-04-03,0.0
2414,2016-04-10,0.0
2415,2016-04-17,0.0
2416,2016-04-24,0.0
2417,2016-05-01,0.0
2418,2016-05-08,0.0
2419,2016-05-15,0.0
2420,2016-05-22,0.0
2421,2016-05-29,0.0
2422,2016-06-05,0.0
2423,2016-06-12,0.0
2424,2016-06-19,0.0
2425,2016-06-26,0.0
2426,2016-07-03,0.0
2427,2016-07-10,0.0
2428,2016-07-17,0.0
2429,2016-07-24,0.0
2430,2016-07-31,0.0
2431,2016-08-07,0.0
2432,2016-08-14,0.0
2433,2016-08-21,0.0
2434,2016-08-28,0.0
2435,2016-09-04,0.0
2436,2016-09-11,0.0
2437,2016-09-18,0.0
2438,2016-09-25,0.0
2439,2016-10-02,0.0
2440,2016-10-09,0.0
2441,2016-10-16,0.0
2442,2016-10-23,0.0
2443,2016-10-30,0.0
2444,2016-11-06,0.0
2445,2016-11-13,0.0
2446,2016-11-20,0.0
2447,2016-11-27,0.0
2448,2016-12-04,0.0
2449,2016-12-11,0.0
2450,2016-12-18,0.0
2451,2016-12-25,0.0
2452,2017-01-01,0.0
2453,2017-01-08,0.0
2454,2017-01-15,0.0
2455,2017-01-22,0.0
2456,2017-01-29,0.0
2457,2017-02-05,0.0
2458,2017-02-12,0.0
2459,2017-02-19,0.0
2460,2017-02-26,0.0
2461,2017-03-05,0.0
2462,2017-03-12,0.0
2463,2017-03-19,0.0
2464,2017-03-26,0.0
2465,2017-04-02,0.0
2466,2017-04-09,0.0
2467,2017-04-16,0.0
2468,2017-04-23,0.0
2469,2017-04-30,0.0
2470,2017-05-07,0.0
2471,2017-05-14,0.0
2472,2017-05-21,0.0
2473,2017-05-28,0.0
2474,2017-06-04,0.0
2475,2017-06-11,0.0
2476,2017-06-18,0.0
2477,2017-06-25,0.0
2478,2017-07-02,0.0
2479,2017-07-09,0.0
2480,2017-07-16,0.0
2481,2017-07-23,0.0
2482,2017-07-30,0.0
2483,2017-08-06,0.0
2484,2017-08-13,0.0
2485,2017-08-20,0.0
2486,2017-08-27,0.0
2487,2017-09-03,0.0
2488,2017-09-10,0.0
2489,2017-09-17,0.0
2490,2017-09-24,0.0
2491,2017-10-01,0.0
2492,2017-10-08,0.0
2493,2017-10-15,0.0
2494,2017-10-22,0.0
2495,2017-10-29,0.0
2496,2017-11-05,0.0
2497,2017-11-12,0.0
2498,2017-11-19,0.0
2499,2017-11-26,0.0
2500,2017-12-03,0.0
2501,2017-12-10,0.0
2502,2017-12-17,0.0
2503,2017-12-24,0.0
2504,2017-12-31,0.0
2505,2018-01-07,1140.4121187
2506,2018-01-14,4151.152457
2507,2018-01-21,2949.3580695
2508,2018-01-28,4984.5725584
2509,2018-02-04,2334.0806053
2510,2018-02-11,3736.2993966
2511,2018-02-18,2312.374073
2512,2018-02-25,3846.723845
2513,2018-03-04,6884.0160442999995
2514,2018-03-11,2986.4931422
2515,2018-03-18,2318.51308912
2516,2018-03-25,6071.5603554
2517,2018-04-01,2072.83690402
2518,2018-04-08,1947.4556326
2519,2018-04-15,2629.7238947
2520,2018-04-22,4069.02015
2521,2018-04-29,3191.5468669
2522,2018-05-06,2420.9702247
2523,2018-05-13,3464.495523
2524,2018-05-20,4872.48937176
2525,2018-05-27,2795.1347209
2526,2018-06-03,4519.23692606
2527,2018-06-10,6207.0583375
2528,2018-06-17,6077.13405048
2529,2018-06-24,6625.58003744
2530,2018-07-01,4155.1491527
2531,2018-07-08,2115.97103964
2532,2018-07-15,4256.9191798
2533,2018-07-22,4933.69311068
2534,2018-07-29,2305.49636808
2535,2018-08-05,1970.5241155
2536,2018-08-12,2812.1263634
2537,2018-08-19,2442.953297
2538,2018-08-26,2745.4145168
2539,2018-09-02,2658.5018162
2540,2018-09-09,3190.4887657
2541,2018-09-16,6531.2470896
2542,2018-09-23,4566.8884002
2543,2018-09-30,3436.96328
2544,2018-10-07,1745.25792916
2545,2018-10-14,3389.4814682
2546,2018-10-21,2818.8439657
2547,2018-10-28,2418.9672152
2548,2018-11-04,3641.3965624400003
2549,2018-11-11,3636.85452008
2550,2018-11-18,3621.80355568
2551,2018-11-25,2536.1790167
2552,2018-12-02,3828.8430824
2553,2018-12-09,2442.1452531
2554,2018-12-16,2925.6966245
2555,2018-12-23,1776.3543284
2556,2018-12-30,1496.6285642
2557,2019-01-06,560.43177554
2558,2019-01-13,3802.1552426
2559,2019-01-20,1958.40923294
2560,2019-01-27,3735.30685512
2561,2019-02-03,2123.6172967
2562,2019-02-10,2817.8801882
2563,2019-02-17,2767.918239
2564,2019-02-24,4302.07549712
2565,2019-03-03,4189.0524059
2566,2019-03-10,5376.8291178
2567,2019-03-17,4427.22569578
2568,2019-03-24,2669.6093292
2569,2019-03-31,1461.25130798
2570,2019-04-07,3150.5378899
2571,2019-04-14,1748.6666727
2572,2019-04-21,2556.0244666
2573,2019-04-28,1655.2074424
2574,2019-05-05,3206.1955438
2575,2019-05-12,2021.7072736
2576,2019-05-19,2400.7124664
2577,2019-05-26,4020.9115822
2578,2019-06-02,5672.859133
2579,2019-06-09,4753.730133
2580,2019-06-16,5763.52386
2581,2019-06-23,6304.085472
2582,2019-06-30,5746.8081117
2583,2019-07-07,4158.7145791
2584,2019-07-14,2850.787777
2585,2019-07-21,5077.6441061
2586,2019-07-28,3193.7245903
2587,2019-08-04,3854.9603208
2588,2019-08-11,1858.8079731
2589,2019-08-18,1188.9642102
2590,2019-08-25,4763.4609565
2591,2019-09-01,3490.9019458
2592,2019-09-08,1732.7794458
2593,2019-09-15,6875.4282833
2594,2019-09-22,5710.7195532999995
2595,2019-09-29,2559.265642
2596,2019-10-06,1443.6055706
2597,2019-10-13,2710.41343
2598,2019-10-20,2346.7323882
2599,2019-10-27,1141.83275428
2600,2019-11-03,2219.8207017
2601,2019-11-10,3022.6439774
2602,2019-11-17,1681.70743016
2603,2019-11-24,3905.45241768
2604,2019-12-01,3915.8651352
2605,2019-12-08,3160.1442056
2606,2019-12-15,2162.3234257999998
2607,2019-12-22,2326.0709484
2608,2019-12-29,262.42607636
2609,2020-01-05,309.5218038
2610,2020-01-12,2953.9309052
2611,2020-01-19,2835.8088356
2612,2020-01-26,2579.7980864
2613,2020-02-02,3338.63311094
2614,2020-02-09,2375.5887900000002
2615,2020-02-16,4090.3736222
2616,2020-02-23,2841.3877107
2617,2020-03-01,3917.4792014
2618,2020-03-08,2929.6016622
2619,2020-03-15,3839.2519737
2620,2020-03-22,2090.1863561
2621,2020-03-29,1033.0635393
2622,2020-04-05,1438.4706488
2623,2020-04-12,1930.6587642
2624,2020-04-19,1783.9379202
2625,2020-04-26,2561.4317039
2626,2020-05-03,1682.2260552100001
2627,2020-05-10,1503.7927958
2628,2020-05-17,3192.44454912
2629,2020-05-24,1792.9605808
2630,2020-05-31,2862.5459904
2631,2020-06-07,2812.1577802
2632,2020-06-14,3996.9720809
2633,2020-06-21,2970.3466373
2634,2020-06-28,3015.2415115999997
2635,2020-07-05,5315.4773256
2636,2020-07-12,6446.7986498
2637,2020-07-19,2266.4789938
2638,2020-07-26,2896.9777097
2639,2020-08-02,1138.7293856000001
2640,2020-08-09,3035.4577791
2641,2020-08-16,2373.73535424
2642,2020-08-23,2809.4732766
2643,2020-08-30,4083.8414101
2644,2020-09-06,2761.2918716
2645,2020-09-13,6547.8674836
2646,2020-09-20,3392.5756457
2647,2020-09-27,2550.1520991
2648,2020-10-04,2010.4450796
2649,2020-10-11,3756.6718647
2650,2020-10-18,4286.2562801
2651,2020-10-25,2692.23867388
2652,2020-11-01,1132.27596808
2653,2020-11-08,1436.3517
2654,2020-11-15,2329.5735125
2655,2020-11-22,3694.6038424
2656,2020-11-29,2585.73012238
2657,2020-12-06,4912.5731358
2658,2020-12-13,3219.1154469
2659,2020-12-20,1729.5721897
2660,2020-12-27,350.6764652
2661,2021-01-03,1456.1475709000001
2662,2021-01-10,798.9882318
2663,2021-01-17,802.5949136
2664,2021-01-24,2942.0973367
2665,2021-01-31,1300.5271134
2666,2021-02-07,600.8388911
2667,2021-02-14,705.7325354999999
2668,2021-02-21,1010.3321439
2669,2021-02-28,739.5133161
2670,2021-03-07,1285.70820572
2671,2021-03-14,891.5022599
2672,2021-03-21,1001.6480437
2673,2021-03-28,1711.8248566
2674,2021-04-04,785.738354
2675,2021-04-11,687.6951596
2676,2021-04-18,1194.8798468
2677,2021-04-25,996.57250364
2678,2021-05-02,1967.5055064
2679,2021-05-09,1839.6481784
2680,2021-05-16,621.8020472000001
2681,2021-05-23,1361.60166
2682,2021-05-30,1056.8512607
2683,2021-06-06,1485.419238
2684,2021-06-13,2169.758114
2685,2021-06-20,2314.5051564
2686,2021-06-27,1508.3376921
2687,2021-07-04,1641.5786895
2688,2021-07-11,2528.8407042
2689,2021-07-18,2288.2827714
2690,2021-07-25,1428.7167003
2691,2021-08-01,525.10628146
2692,2021-08-08,1705.4228845
2693,2021-08-15,1368.2889277
2694,2021-08-22,3635.0758433999995
2695,2021-08-29,1607.8582182
2696,2021-09-05,386.6332167
2697,2021-09-12,750.73163952
2698,2021-09-19,2778.9514872
2699,2021-09-26,655.58210046
2700,2021-10-03,632.4474434
2701,2021-10-10,1161.0435611999999
2702,2021-10-17,1806.419186
2703,2021-10-24,880.8219789
2704,2021-10-31,1206.059252
2705,2021-11-07,545.7764916
2706,2021-11-14,1874.6502471000001
2707,2021-11-21,1049.5823634399999
2708,2021-11-28,1247.9091329999999
2709,2021-12-05,394.3707632
2710,2021-12-12,465.5425877
2711,2021-12-19,1229.3914383
2712,2021-12-26,511.04911599999997
2713,2022-01-02,1568.5535748
2714,2022-01-09,2035.0010694
2715,2022-01-16,993.5409516
2716,2022-01-23,506.9462312
2717,2022-01-30,1236.2944053
2718,2022-02-06,773.5324902
2719,2022-02-13,768.9195968600001
2720,2022-02-20,1732.769912
2721,2022-02-27,893.8072935
2722,2022-03-06,547.3579605
2723,2022-03-13,750.9654877
2724,2022-03-20,466.6255062
2725,2022-03-27,368.7350999
2726,2022-04-03,371.39385100000004
2727,2022-04-10,613.8241993
2728,2022-04-17,406.50214090000003
2729,2022-04-24,610.3427003
2730,2022-05-01,705.6753984000001
2731,2022-05-08,524.7622236000001
